# Sensor Masthugget, Majorna-Linné, Sweden (Citizen Science project sensor.community/13439)
# https://aqicn.org/station/@60853/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2022-08-03T00:00:00.000Z,1.22,8.98,3.95,2.5,5.4,1.842,561
2022-08-04T00:00:00.000Z,0.9,5.45,2.72,1.8,3.42,0.911,532
2022-08-05T00:00:00.000Z,0.13,17.27,0.88,0.6,1.36,0.962,564
2022-08-06T00:00:00.000Z,0.2,3.65,0.82,0.6,1.85,0.816,546
2022-08-07T00:00:00.000Z,0.62,9.15,2.8,1.92,4.84,2.136,544
2022-08-08T00:00:00.000Z,0.47,5.05,1.4,0.88,2.37,1.045,474
2022-08-09T00:00:00.000Z,0.3,3.52,1.7,0.98,2.27,0.767,567
2022-08-10T00:00:00.000Z,0.9,4.55,1.85,1.5,2.27,0.512,560
2022-08-11T00:00:00.000Z,0.5,2.98,1.2,0.9,1.62,0.507,508
2022-08-12T00:00:00.000Z,0.6,13.08,1.8,1.32,5.07,2.78,568
2022-08-13T00:00:00.000Z,0.75,9.69,2.61,1.7,4.2,1.638,572
2022-08-14T00:00:00.000Z,1,9.3,2.4,1.8,4,1.246,563
2022-08-15T00:00:00.000Z,1.9,12.37,5.27,2.95,7.2,2.258,548
2022-08-16T00:00:00.000Z,3.17,11.97,7.22,5.95,9.19,1.86,575
2022-08-17T00:00:00.000Z,1.6,17.82,7.53,6.58,9.1,3.182,530
2022-08-18T00:00:00.000Z,1.14,19.14,5.61,4.8,7.08,3.789,548
2022-08-19T00:00:00.000Z,0.82,10.53,4.09,1.7,6.47,2.545,570
2022-08-20T00:00:00.000Z,0.4,15.45,1,0.8,1.3,0.829,556
2022-08-21T00:00:00.000Z,0.56,4.92,1.2,1.05,1.4,0.36,568
2022-08-22T00:00:00.000Z,0.2,3.72,0.85,0.62,1.1,0.364,523
2022-08-23T00:00:00.000Z,0.56,2.92,1.4,1,1.8,0.511,564
2022-08-24T00:00:00.000Z,0.7,5.97,1.45,1.2,1.85,0.613,549
2022-08-25T00:00:00.000Z,0.68,4.78,1.72,1.44,2,0.433,540
2022-08-26T00:00:00.000Z,0.7,13.38,1.8,1.35,3,1.158,565
2022-08-27T00:00:00.000Z,2.87,7.4,4,3.7,4.33,0.482,568
2022-08-28T00:00:00.000Z,0.1,6.8,0.8,0.5,4.2,1.956,559
2022-08-29T00:00:00.000Z,0.2,1.32,0.55,0.42,0.7,0.21,565
2022-08-30T00:00:00.000Z,0.1,4.15,0.7,0.42,0.98,0.455,564
2022-08-31T00:00:00.000Z,0.2,2.52,0.72,0.5,1.12,0.467,559
2022-09-01T00:00:00.000Z,0.3,4.65,1,0.6,1.35,0.567,555
2022-09-02T00:00:00.000Z,0.1,10.43,0.69,0.4,1,0.63,548
2022-09-03T00:00:00.000Z,0.1,4.7,0.4,0.3,0.62,0.466,548
2022-09-04T00:00:00.000Z,0,1.92,0.5,0.3,0.65,0.242,489
2022-09-05T00:00:00.000Z,0.17,2.22,0.6,0.4,0.7,0.249,507
2022-09-06T00:00:00.000Z,0.2,2.87,0.68,0.5,0.9,0.531,560
2022-09-07T00:00:00.000Z,0.2,4.95,0.9,0.5,1.35,0.535,558
2022-09-08T00:00:00.000Z,0.1,1.8,0.4,0.3,0.5,0.207,514
2022-09-09T00:00:00.000Z,0.4,4.15,1.7,1.1,2.1,0.644,569
2022-09-10T00:00:00.000Z,0.33,2.9,1.37,1.02,1.7,0.442,557
2022-09-11T00:00:00.000Z,0.8,3.85,1.98,1.67,2.42,0.581,561
2022-09-12T00:00:00.000Z,1,3.98,2,1.6,2.77,0.698,509
2022-09-13T00:00:00.000Z,0.1,3.9,1.12,0.74,2.16,0.909,549
2022-09-14T00:00:00.000Z,0.1,2.12,0.9,0.7,1.1,0.318,555
2022-09-15T00:00:00.000Z,0.1,1.85,0.47,0.3,0.65,0.303,560
2022-09-16T00:00:00.000Z,0,1.1,0.23,0.17,0.37,0.177,550
2022-09-17T00:00:00.000Z,0,1.14,0.2,0.1,0.4,0.2,550
2022-09-18T00:00:00.000Z,0,3,0.4,0.25,0.56,0.318,553
2022-09-19T00:00:00.000Z,0,0.97,0.2,0.17,0.3,0.135,556
2022-09-20T00:00:00.000Z,0,4.5,0.37,0.23,0.62,0.52,534
2022-09-21T00:00:00.000Z,0.1,3.3,0.8,0.4,1.07,0.535,553
2022-09-22T00:00:00.000Z,0.2,3.8,0.88,0.63,1.17,0.384,555
2022-09-23T00:00:00.000Z,0.88,4.05,1.9,1.67,2.17,0.397,558
2022-09-24T00:00:00.000Z,1.42,19.27,3.5,2.5,6.03,2.676,564
2022-09-25T00:00:00.000Z,0.53,11.35,3.25,1.9,6.6,2.895,559
2022-09-26T00:00:00.000Z,0.47,3.62,1.22,0.98,1.67,0.648,551
2022-09-27T00:00:00.000Z,0.5,6.28,1.86,1.3,2.4,1.152,544
2022-09-28T00:00:00.000Z,0.6,10.38,4.13,1.8,6.67,2.701,558
2022-09-29T00:00:00.000Z,0.88,3.1,1.67,1.4,1.93,0.386,542
2022-09-30T00:00:00.000Z,0.6,4.45,1.8,1.47,2.33,0.736,541
2022-10-01T00:00:00.000Z,1.47,9.33,3.2,2.47,5.35,2.206,560
2022-10-02T00:00:00.000Z,0.3,4.37,1.65,1.23,2,0.542,481
2022-10-03T00:00:00.000Z,0.2,4.53,1.36,0.6,1.9,0.749,468
2022-10-04T00:00:00.000Z,1.27,6.65,3.1,2.4,3.97,1.072,446
2022-10-05T00:00:00.000Z,0.2,8.43,4.5,4.03,5.33,1.317,499
2022-10-06T00:00:00.000Z,0.4,6.17,2.47,1.37,3.17,1.004,554
2022-10-07T00:00:00.000Z,0.85,5.55,3.42,3,3.79,0.713,548
2022-10-08T00:00:00.000Z,0.23,5.97,0.9,0.65,1.42,0.581,555
2022-10-09T00:00:00.000Z,0.2,2.92,0.8,0.56,1.12,0.417,572
2022-10-10T00:00:00.000Z,0.78,4.58,1.67,1.37,2,0.56,567
2022-10-11T00:00:00.000Z,0.37,3.47,1.05,0.8,1.4,0.511,560
2022-10-12T00:00:00.000Z,0.45,2.75,1.12,0.88,1.4,0.406,561
2022-10-13T00:00:00.000Z,1.72,19.27,3,2.5,4.16,4.223,565
2022-10-14T00:00:00.000Z,0.4,19.05,1.75,1,3.72,4.583,549
2022-10-15T00:00:00.000Z,0.7,15.68,6.59,3.66,9.53,3.744,560
2022-10-16T00:00:00.000Z,0.9,7.42,2.02,1.7,2.33,0.698,329
2022-10-17T00:00:00.000Z,1.05,12.05,2.17,1.77,3.72,2.59,563
2022-10-18T00:00:00.000Z,0.2,4.42,2.52,1.9,3.1,1,406
2022-10-21T00:00:00.000Z,0.3,7.13,4.43,2.67,5.2,1.758,554
2022-10-22T00:00:00.000Z,1.67,20.05,3.21,2.63,4.33,1.772,570
2022-10-23T00:00:00.000Z,0.65,9.63,4.23,3.19,5.09,1.539,564
2022-10-24T00:00:00.000Z,1.22,7.75,2.33,2,3.17,1.408,562
2022-10-25T00:00:00.000Z,0.8,5.3,2.65,1.92,3.35,0.844,560
2022-10-26T00:00:00.000Z,0.47,12.07,1.3,0.9,3.25,2.794,555
2022-10-27T00:00:00.000Z,2.9,12.73,4.7,4.05,6.1,2.286,559
2022-10-28T00:00:00.000Z,1.85,22.17,7.73,5.39,10.22,4.341,548
2022-10-29T00:00:00.000Z,1.45,24.43,3.12,2.62,3.65,1.777,559
2022-10-30T00:00:00.000Z,1.2,18.52,3.71,2.52,6.22,3.965,562
2022-10-31T00:00:00.000Z,1.2,18.82,6.55,4.08,10.85,4.406,562
2022-11-01T00:00:00.000Z,0.85,13.72,3,2.37,3.85,2.476,550
2022-11-02T00:00:00.000Z,0.35,3.42,1.82,1.3,2.29,0.646,559
2022-11-03T00:00:00.000Z,1.1,3.35,2,1.77,2.29,0.396,556
2022-11-04T00:00:00.000Z,0.53,12.03,4.3,2.04,6.5,2.921,553
2022-11-05T00:00:00.000Z,0.47,1.9,1,0.85,1.14,0.243,552
2022-11-06T00:00:00.000Z,0.3,7.33,2.7,1.37,3.9,1.631,546
2022-11-07T00:00:00.000Z,0.47,6.17,2.08,1.37,2.54,0.805,570
2022-11-08T00:00:00.000Z,0.4,6.1,3.07,2.52,4.08,1.129,558
2022-11-09T00:00:00.000Z,1.6,8.8,2.54,2.29,2.8,0.485,561
2022-11-10T00:00:00.000Z,1.02,4.3,2.35,2.02,2.89,0.623,565
2022-11-11T00:00:00.000Z,2.42,5.25,3.5,3.17,3.92,0.559,556
2022-11-12T00:00:00.000Z,1.14,8.77,3.17,1.94,3.6,1,256
2022-11-13T00:00:00.000Z,0.78,8.98,2.7,1.67,3.49,1.194,564
2022-11-14T00:00:00.000Z,0,7.17,2.31,0.4,4.3,1.9,556
2022-11-15T00:00:00.000Z,0.1,6.85,3.1,0.6,4.2,1.879,559
2022-11-16T00:00:00.000Z,0,5.4,0.37,0.2,0.6,0.443,555
2022-11-17T00:00:00.000Z,0,4.59,0.4,0.23,0.6,0.286,564
2022-11-18T00:00:00.000Z,0.1,4.37,0.8,0.47,1.2,0.638,558
2022-11-19T00:00:00.000Z,0.1,10.47,0.63,0.4,0.93,0.587,553
2022-11-20T00:00:00.000Z,0,4.63,1,0.63,1.3,0.539,566
2022-11-21T00:00:00.000Z,0,8.19,1.2,0.7,2.1,0.896,556
2022-11-22T00:00:00.000Z,0.7,13.07,3.53,2.13,7.43,3.387,558
2022-11-23T00:00:00.000Z,1.9,13.77,5.57,3.73,7.47,2.705,563
2022-11-24T00:00:00.000Z,5.03,11.97,8.27,7.67,9.07,1.201,561
2022-11-25T00:00:00.000Z,2.06,10.83,3.8,3.2,5.43,2.204,560
2022-11-26T00:00:00.000Z,2.02,12.27,5.4,3.13,8.41,2.759,564
2022-11-27T00:00:00.000Z,1,10.07,3.07,2.17,4.33,1.923,567
2022-11-28T00:00:00.000Z,0.53,4.09,2.37,1.65,3.17,0.895,557
2022-11-29T00:00:00.000Z,0.47,4.8,1.97,1.1,3.03,0.991,543
2022-11-30T00:00:00.000Z,2.33,5.93,3.3,3,3.97,0.691,561
2022-12-01T00:00:00.000Z,2.02,7.2,3.67,3.1,4.26,0.84,509
2022-12-02T00:00:00.000Z,2.23,56.23,3.63,3.17,4.76,2.833,563
2022-12-03T00:00:00.000Z,2.29,8,5.33,4.43,6.1,1.241,569
2022-12-04T00:00:00.000Z,1.4,12.73,2.4,2.13,3,0.729,560
2022-12-05T00:00:00.000Z,1.87,20.53,2.9,2.67,3.17,1,551
2022-12-06T00:00:00.000Z,1.8,7.97,4.51,3.65,5.3,1.274,564
2022-12-07T00:00:00.000Z,0.5,7.8,2.17,1.2,3.87,1.701,556
2022-12-08T00:00:00.000Z,0.2,5.7,1.12,0.8,1.6,0.879,562
2022-12-09T00:00:00.000Z,0.3,6.3,1.1,0.7,2.27,1.03,559
2022-12-10T00:00:00.000Z,1.3,6.1,2.73,2.1,3.9,1.076,557
2022-12-11T00:00:00.000Z,1.5,4.83,2.87,2.5,3.23,0.565,568
2022-12-12T00:00:00.000Z,1.4,18.87,2.06,1.87,2.37,0.896,554
2022-12-13T00:00:00.000Z,0.97,11.77,2.13,1.53,3.4,1.463,539
2022-12-14T00:00:00.000Z,0.6,10.93,1.9,1.23,3.77,2.031,555
2022-12-15T00:00:00.000Z,2,9.73,4.8,3.4,6.03,1.767,555
2022-12-16T00:00:00.000Z,3.3,11.9,5.83,4.57,7.53,1.798,510
2022-12-17T00:00:00.000Z,2.83,17.23,11.92,4.87,13.42,4.289,532
2022-12-18T00:00:00.000Z,1.7,19.77,5.23,3.17,13.07,5.234,543
2022-12-19T00:00:00.000Z,0.3,12.27,4.8,3.25,7.7,3.265,560
2022-12-20T00:00:00.000Z,0.17,15.67,5.57,1.9,9.67,4.255,558
2022-12-21T00:00:00.000Z,1.03,7.77,3.63,2.82,4.47,1.38,545
2022-12-22T00:00:00.000Z,0.6,8.17,3.23,2.29,5.7,2.025,551
2022-12-23T00:00:00.000Z,0,4.5,0.7,0.5,1.12,0.766,394
2022-12-24T00:00:00.000Z,0.67,4.63,1.7,1.35,2.02,0.518,500
2022-12-25T00:00:00.000Z,0.3,8.69,2.29,0.8,3.92,1.858,508
2022-12-26T00:00:00.000Z,0.33,3.7,1.47,1.1,2.02,0.658,427
2022-12-27T00:00:00.000Z,0.4,4.09,1.5,1.2,1.9,0.62,531
2022-12-28T00:00:00.000Z,0,4.2,0.7,0.27,1.87,1.074,491
2022-12-29T00:00:00.000Z,0,7.3,2.37,1.43,3.19,1.397,552
2022-12-30T00:00:00.000Z,0.5,5.5,2.17,1.43,2.7,0.936,461
2022-12-31T00:00:00.000Z,1.2,32.22,3.33,2.7,3.87,3.661,538
2023-01-01T00:00:00.000Z,0.3,12.83,1.3,0.7,3.09,1.727,529
2023-01-02T00:00:00.000Z,0.1,6.4,2.5,1.3,3.93,1.421,554
2023-01-03T00:00:00.000Z,0,5.17,0.9,0.6,1.8,1.206,450
2023-01-04T00:00:00.000Z,0,4.09,1.23,0.4,1.9,0.884,491
2023-01-05T00:00:00.000Z,0,3.33,1.05,0.1,1.73,0.845,548
2023-01-06T00:00:00.000Z,0.2,5.07,1.63,1.3,2.1,1.051,553
2023-01-07T00:00:00.000Z,1,15.33,3.97,3.17,6.62,3.17,541
2023-01-08T00:00:00.000Z,2.7,8.67,5.13,4.09,6.1,1.356,562
2023-01-09T00:00:00.000Z,0.83,9.83,3.7,2.7,5.25,2.127,533
2023-01-10T00:00:00.000Z,0.83,5.8,2.5,1.73,3.39,1.088,548
2023-01-11T00:00:00.000Z,0.3,6.27,3.03,2.33,3.47,1.184,547
2023-01-12T00:00:00.000Z,0.43,5.09,1.83,1.27,2.42,0.871,533
2023-01-13T00:00:00.000Z,0.4,8.67,2.37,1.8,3.01,1.029,484
2023-01-14T00:00:00.000Z,0,4,1.37,0.83,1.83,0.794,546
2023-01-15T00:00:00.000Z,0.43,8.52,2.17,1.63,2.63,0.783,475
2023-01-16T00:00:00.000Z,0.4,3.53,1.57,1.3,1.97,0.514,534
2023-01-17T00:00:00.000Z,0.27,8.36,2.1,1.37,4.03,1.897,472
2023-01-18T00:00:00.000Z,0.13,2.93,0.97,0.6,1.33,0.505,463
2023-01-19T00:00:00.000Z,2.1,11.73,5.93,5.27,6.53,1.143,551
2023-01-20T00:00:00.000Z,4.3,10.13,6.4,5.73,7.27,1.063,559
2023-01-21T00:00:00.000Z,2.77,8.69,4.37,3.93,4.79,0.728,561
2023-01-22T00:00:00.000Z,1.83,6.33,3.2,2.8,3.7,0.688,570
2023-01-23T00:00:00.000Z,0.9,5.93,2.1,1.53,3.39,1.204,481
2023-01-24T00:00:00.000Z,1.77,9.69,6.5,3.87,7.57,1.98,554
2023-01-25T00:00:00.000Z,2.52,12.73,9.09,7.67,10.65,2.008,516
2023-01-26T00:00:00.000Z,0.1,4,1.1,0.67,1.79,0.897,560
2023-01-27T00:00:00.000Z,0.4,4.73,1.37,1.03,2.27,0.868,451
2023-01-28T00:00:00.000Z,1,3.9,1.9,1.5,2.4,0.611,556
2023-01-29T00:00:00.000Z,0.63,7.2,2.2,1.73,2.73,0.812,559
2023-01-30T00:00:00.000Z,0.5,5.57,1.53,1,2.57,1.092,548
2023-01-31T00:00:00.000Z,0.37,4.73,1.12,0.77,1.67,0.62,507
2023-02-01T00:00:00.000Z,0.1,5,2.06,1.03,3.03,1.161,556
2023-02-02T00:00:00.000Z,0.07,3,0.63,0.37,1.3,0.611,555
2023-02-03T00:00:00.000Z,0,2.97,0.8,0.4,1.73,0.739,415
2023-02-04T00:00:00.000Z,0.5,4,1.43,1.12,1.8,0.467,563
2023-02-05T00:00:00.000Z,0.5,12.2,1.4,1.1,4.5,2.993,502
2023-02-06T00:00:00.000Z,1.93,9.77,4.97,3.63,6.79,1.727,473
2023-02-07T00:00:00.000Z,1.23,6.97,4.07,3.32,4.93,1.14,485
2023-02-08T00:00:00.000Z,4.53,26.17,9.63,6.67,13.22,5.679,433
2023-02-09T00:00:00.000Z,1,11.8,7.57,3.3,8.86,2.937,475
2023-02-10T00:00:00.000Z,0.6,4.67,1.5,1.19,2.49,0.929,513
2023-02-11T00:00:00.000Z,1.5,15.47,3.6,2.95,4.4,1.208,464
2023-02-12T00:00:00.000Z,1,8.07,2.67,2.17,3.33,1.603,546
2023-02-13T00:00:00.000Z,1.5,6.8,2.97,2.47,3.69,1.03,428
2023-02-14T00:00:00.000Z,1.9,14.03,7.67,6.2,9.1,2.598,471
2023-02-15T00:00:00.000Z,8.77,20.63,12.6,11.53,13.67,1.797,438
2023-02-16T00:00:00.000Z,8.6,50.5,24.32,11.9,37.53,13.528,458
2023-02-17T00:00:00.000Z,0.4,19.63,3.07,2.2,7.2,4.551,408
2023-02-18T00:00:00.000Z,0.27,11,1.05,0.77,1.47,0.793,558
2023-02-19T00:00:00.000Z,0.03,3.2,0.6,0.35,2.09,0.917,461
2023-02-20T00:00:00.000Z,0.5,8.23,4.8,3.51,5.77,1.901,548
2023-02-21T00:00:00.000Z,0.1,5.53,1.2,0.69,2.29,1.232,548
2023-02-22T00:00:00.000Z,0.7,3.4,1.2,1.05,1.47,0.288,441
2023-02-23T00:00:00.000Z,0.4,14.27,2.93,1.47,6.47,3.733,411
2023-02-24T00:00:00.000Z,0.03,1.97,0.63,0.4,1.03,0.417,560
2023-02-25T00:00:00.000Z,0,3.73,0.5,0.3,0.7,0.368,464
2023-02-26T00:00:00.000Z,0.1,3.73,0.6,0.4,1.03,0.471,562
2023-02-27T00:00:00.000Z,0.1,5.37,2,1.17,2.83,1.154,554
2023-02-28T00:00:00.000Z,1.3,15.87,3.8,3.03,4.9,1.693,458
2023-03-01T00:00:00.000Z,0.2,5.3,2.2,0.87,3.27,1.307,555
2023-03-02T00:00:00.000Z,0.1,5.2,1.6,0.85,2.5,1.159,556
2023-03-03T00:00:00.000Z,0.37,6.93,2.4,1.2,4.73,1.911,539
2023-03-04T00:00:00.000Z,0,4.83,0.4,0.27,0.8,0.463,561
2023-03-05T00:00:00.000Z,0,2.63,0.4,0.27,0.63,0.355,561
2023-03-06T00:00:00.000Z,0.2,9.69,1.1,0.67,2.06,1.307,548
2023-03-07T00:00:00.000Z,0.1,2.29,0.7,0.5,1,0.388,562
2023-03-08T00:00:00.000Z,0.07,3.37,0.6,0.3,1.1,0.516,571
2023-03-09T00:00:00.000Z,0.1,5.07,1.12,0.87,2.2,1.091,483
2023-03-10T00:00:00.000Z,1.27,6.5,3.67,2.29,4.3,1.125,563
2023-03-11T00:00:00.000Z,0.1,3.93,0.8,0.5,2.43,1.049,559
2023-03-12T00:00:00.000Z,0.1,5.37,0.5,0.3,0.9,0.589,568
2023-03-13T00:00:00.000Z,0.1,7.27,1.27,0.4,3.7,1.804,561
2023-03-14T00:00:00.000Z,0.13,2.87,1.23,0.6,1.73,0.712,398
2023-03-15T00:00:00.000Z,0.4,5.17,1,0.77,1.5,0.927,568
2023-03-16T00:00:00.000Z,0.1,4.59,1,0.7,2.29,1.01,567
2023-03-17T00:00:00.000Z,0.3,8.69,3.99,1.6,6.47,2.401,568
2023-03-18T00:00:00.000Z,2.23,20.43,10.5,8.93,12.17,2.976,458
2023-03-19T00:00:00.000Z,1.2,38.86,3.55,2.4,19.2,11.819,562
2023-03-20T00:00:00.000Z,0.7,29.33,3.2,1.77,5.33,7.592,558
2023-03-21T00:00:00.000Z,0.27,8.07,2.7,1.83,3.8,1.565,566
2023-03-22T00:00:00.000Z,1.3,21.8,9.83,4.23,12.07,4.846,553
2023-03-23T00:00:00.000Z,0.63,6.83,2.8,2.06,4.07,1.345,563
2023-03-24T00:00:00.000Z,0.3,6.4,3.23,2.12,3.92,1.272,557
2023-03-25T00:00:00.000Z,0.1,5.17,3.07,0.8,3.7,1.427,560
2023-03-26T00:00:00.000Z,0.23,1.47,0.7,0.6,0.8,0.2,516
2023-03-27T00:00:00.000Z,0.2,3.23,0.77,0.5,1,0.487,518
2023-03-28T00:00:00.000Z,0.13,3.33,0.67,0.4,1.07,0.464,558
2023-03-29T00:00:00.000Z,0.67,9.36,3.77,1.8,5.83,2.362,420
2023-03-30T00:00:00.000Z,0,3,0.55,0.4,0.77,0.384,562
2023-03-31T00:00:00.000Z,0,3.83,0.93,0.17,1.8,0.911,546
2023-04-01T00:00:00.000Z,0.13,2.8,1,0.6,1.3,0.515,502
2023-04-02T00:00:00.000Z,0.13,2.8,0.8,0.4,1.33,0.515,543
2023-04-03T00:00:00.000Z,0.2,3.2,1,0.7,1.37,0.49,555
2023-04-04T00:00:00.000Z,0.2,2.7,1.27,0.93,1.6,0.461,562
2023-04-05T00:00:00.000Z,0.1,3.97,1.1,0.63,1.63,0.747,567
2023-04-06T00:00:00.000Z,0.73,5.8,1.47,1.23,1.97,0.795,571
2023-04-07T00:00:00.000Z,0.33,3.47,1.2,0.9,2.06,0.647,550
2023-04-08T00:00:00.000Z,0.6,3.8,1.8,1.2,2.47,0.731,572
2023-04-09T00:00:00.000Z,0.3,4.8,1.7,0.82,2.6,0.975,573
2023-04-10T00:00:00.000Z,0.6,3.57,1.7,1.2,2.1,0.538,478
2023-04-11T00:00:00.000Z,0.2,8.27,2.82,0.9,4.4,2.208,570
2023-04-12T00:00:00.000Z,0.28,38.29,1.1,0.79,1.95,2.327,569
2023-04-13T00:00:00.000Z,0.4,8.19,2.93,2.17,4.33,1.718,573
2023-04-14T00:00:00.000Z,3.22,13,6.94,5.7,8.63,2.003,568
2023-04-15T00:00:00.000Z,2.45,7,4.63,3.72,5.4,0.996,565
2023-04-16T00:00:00.000Z,1.22,4.97,2.6,1.87,3.3,0.814,573
2023-04-17T00:00:00.000Z,1.22,4.76,2.17,1.85,2.6,0.663,571
2023-04-18T00:00:00.000Z,0.4,4.43,1.05,0.7,2.63,1.09,571
2023-04-19T00:00:00.000Z,0.3,2.33,0.8,0.6,1,0.317,487
2023-04-20T00:00:00.000Z,0.5,2.22,1.03,0.9,1.2,0.25,573
2023-04-21T00:00:00.000Z,0.97,5.15,2.25,1.7,2.83,0.701,515
2023-04-22T00:00:00.000Z,1.1,5.35,2.46,2.04,2.9,0.607,504
2023-04-23T00:00:00.000Z,1.32,12.83,4.67,1.92,8.66,3.432,368
2023-04-24T00:00:00.000Z,2.2,14.37,4.63,3.75,8.43,3.157,562
2023-04-25T00:00:00.000Z,0.1,10.53,0.55,0.4,2.29,2.85,572
2023-04-26T00:00:00.000Z,0.17,1.9,0.5,0.4,0.9,0.394,571
2023-04-27T00:00:00.000Z,0.1,3,0.73,0.4,1.57,0.745,569
2023-04-28T00:00:00.000Z,0.3,4.4,1.09,0.6,1.6,0.734,392
2023-04-29T00:00:00.000Z,0.3,5.07,1.1,0.9,1.4,0.719,567
2023-04-30T00:00:00.000Z,0.3,2.93,0.93,0.7,1.53,0.626,420
2023-05-01T00:00:00.000Z,0.1,8.5,2.93,2.29,5.12,1.983,560
2023-05-02T00:00:00.000Z,0.3,3.4,0.8,0.56,1.4,0.619,561
2023-05-03T00:00:00.000Z,0.03,6.97,0.89,0.35,2.06,1.189,410
2023-05-04T00:00:00.000Z,0.28,2.87,0.62,0.5,0.8,0.24,569
2023-05-05T00:00:00.000Z,0.3,2.92,0.8,0.65,1,0.259,410
2023-05-06T00:00:00.000Z,0.5,12.95,1,0.8,1.4,0.945,563
2023-05-07T00:00:00.000Z,0.5,4.9,1,0.9,1.27,0.527,439
2023-05-08T00:00:00.000Z,0.8,2.8,1.67,1.47,1.9,0.328,554
2023-05-09T00:00:00.000Z,0.7,3.27,1.8,1.55,2.08,0.45,568
2023-05-10T00:00:00.000Z,1.5,3.87,2.17,1.95,2.44,0.351,568
2023-05-11T00:00:00.000Z,1.32,4.7,2.85,2.4,3.17,0.525,558
2023-05-12T00:00:00.000Z,1.5,5.8,2.5,2.27,2.91,0.561,572
2023-05-13T00:00:00.000Z,1.65,12.15,2.7,2.2,3.9,1.241,569
2023-05-14T00:00:00.000Z,1.14,4.17,2.29,1.92,2.62,0.507,570
2023-05-15T00:00:00.000Z,0.9,14.5,3.1,2.12,3.58,2.16,571
2023-05-16T00:00:00.000Z,1.5,19.73,4.97,4.05,11.4,4.582,455
2023-05-17T00:00:00.000Z,0,3.67,0.47,0.27,0.82,0.761,558
2023-05-18T00:00:00.000Z,0.25,4.17,1.4,0.8,2.12,0.916,571
2023-05-19T00:00:00.000Z,0.35,12.93,1.8,1.26,3.64,2.066,572
2023-05-20T00:00:00.000Z,1.7,8.27,3.27,2.58,5.3,1.614,574
2023-05-21T00:00:00.000Z,0.9,4.03,1.9,1.52,2.45,0.679,571
2023-05-22T00:00:00.000Z,1.35,14.05,2.47,2.1,2.92,0.908,534
2023-05-23T00:00:00.000Z,1.2,6.87,2.58,2,3.25,1.201,567
2023-05-24T00:00:00.000Z,1.02,9.73,3.1,2.37,6.05,2.113,562
2023-05-25T00:00:00.000Z,0.8,4.78,1.7,1.42,2.75,0.9,528
2023-05-26T00:00:00.000Z,0.1,4.34,1.1,0.53,1.77,0.945,423
2023-05-27T00:00:00.000Z,1.32,4.2,2.7,2.33,3.08,0.579,459
2023-05-28T00:00:00.000Z,0.75,4.03,1.8,1.4,2.37,0.648,482
2023-05-29T00:00:00.000Z,0.35,7.35,1.03,0.8,1.3,0.641,493
2023-05-30T00:00:00.000Z,0.2,3,0.88,0.6,1.55,0.611,571
2023-05-31T00:00:00.000Z,0.2,4.62,1.75,0.98,2.72,1.046,347
2023-06-01T00:00:00.000Z,0.17,5.67,0.7,0.5,1.25,0.95,565
2023-06-02T00:00:00.000Z,0,1.37,0.3,0.2,0.5,0.224,568
2023-06-03T00:00:00.000Z,0.17,1.9,0.55,0.4,0.9,0.378,462
2023-06-04T00:00:00.000Z,0.5,30.97,1.69,1.09,2.14,1.536,572
2023-06-05T00:00:00.000Z,1,9.08,3.6,2.29,4.58,2.008,567
2023-06-06T00:00:00.000Z,1.7,5.97,3.17,2.6,3.91,0.844,357
2023-06-07T00:00:00.000Z,3.02,6.5,4.55,4,5.15,0.686,571
2023-06-08T00:00:00.000Z,1.6,10.98,6.11,4.48,7.82,2.067,436
2023-06-09T00:00:00.000Z,0.4,2.75,1.4,0.93,1.67,0.442,567
2023-06-10T00:00:00.000Z,0.1,4.53,0.7,0.49,0.9,0.361,572
2023-06-11T00:00:00.000Z,0.3,4.33,0.95,0.7,1.26,0.483,565
2023-06-12T00:00:00.000Z,0.65,6.2,1.4,1.2,1.62,0.476,494
2023-06-13T00:00:00.000Z,0.9,3.52,1.72,1.45,2.04,0.496,468
2023-06-14T00:00:00.000Z,1.8,4.2,2.62,2.33,3.2,0.518,530
2023-06-15T00:00:00.000Z,2.25,5.95,3.45,3,3.83,0.647,569
2023-06-16T00:00:00.000Z,2.37,7.65,3.33,3.04,5.03,1.367,572
2023-06-17T00:00:00.000Z,1.95,15.75,4.78,4.09,6.1,1.594,566
2023-06-18T00:00:00.000Z,2.35,7.17,4.75,3.5,5.57,1.191,569
2023-06-19T00:00:00.000Z,2.58,9.75,6.7,5.92,7.42,1.357,371
2023-06-20T00:00:00.000Z,5.25,12.45,8.94,7.65,9.94,1.725,552
2023-06-21T00:00:00.000Z,1.92,15.43,6.78,4.87,10.68,3.547,511
2023-06-22T00:00:00.000Z,1.65,5.09,3.35,2.87,3.72,0.643,575
2023-06-23T00:00:00.000Z,0.6,6.95,2,1.2,3.58,1.621,569
2023-06-24T00:00:00.000Z,2.37,5.97,3.8,3.33,4.65,0.795,571
2023-06-25T00:00:00.000Z,0.85,8.69,3.3,1.8,4.92,1.869,574
2023-06-26T00:00:00.000Z,0.9,3.58,2.42,2.1,2.7,0.507,498
2023-06-27T00:00:00.000Z,0.78,3.05,1.75,1.52,1.98,0.365,563
